period,hs4,cmdCode,cmdDesc,partnerCode,partnerDesc,is_world,cifvalue,netWgt,qty
2019,1211,1211,"Plants and parts of plants (including seeds and fruits), used primarily in perfumery, pharmacy; for insecticidal, fungicidal or similar purposes, fresh or dried, whether or not crushed or powdered",380,Italy,False,245.336,47.169,47.169
2019,1211,1211,"Plants and parts of plants (including seeds and fruits), used primarily in perfumery, pharmacy; for insecticidal, fungicidal or similar purposes, fresh or dried, whether or not crushed or powdered",400,Jordan,False,21402.177,4114.814,4114.814
2019,1211,1211,"Plants and parts of plants (including seeds and fruits), used primarily in perfumery, pharmacy; for insecticidal, fungicidal or similar purposes, fresh or dried, whether or not crushed or powdered",422,Lebanon,False,34482.94,6629.741,6629.741
2019,1211,1211,"Plants and parts of plants (including seeds and fruits), used primarily in perfumery, pharmacy; for insecticidal, fungicidal or similar purposes, fresh or dried, whether or not crushed or powdered",504,Morocco,False,208673.429,40119.859,40119.859
2019,1211,1211,"Plants and parts of plants (including seeds and fruits), used primarily in perfumery, pharmacy; for insecticidal, fungicidal or similar purposes, fresh or dried, whether or not crushed or powdered",528,Netherlands,False,2569.628,494.041,494.041
2019,1211,1211,"Plants and parts of plants (including seeds and fruits), used primarily in perfumery, pharmacy; for insecticidal, fungicidal or similar purposes, fresh or dried, whether or not crushed or powdered",566,Nigeria,False,473537.535,91043.019,91043.019
2019,1211,1211,"Plants and parts of plants (including seeds and fruits), used primarily in perfumery, pharmacy; for insecticidal, fungicidal or similar purposes, fresh or dried, whether or not crushed or powdered",586,Pakistan,False,1327652.489,255256.408,255256.408
2019,1211,1211,"Plants and parts of plants (including seeds and fruits), used primarily in perfumery, pharmacy; for insecticidal, fungicidal or similar purposes, fresh or dried, whether or not crushed or powdered",600,Paraguay,False,49131.813,9446.154,9446.154
2019,1211,1211,"Plants and parts of plants (including seeds and fruits), used primarily in perfumery, pharmacy; for insecticidal, fungicidal or similar purposes, fresh or dried, whether or not crushed or powdered",616,Poland,False,21900.121,4210.549,4210.549
2019,1211,1211,"Plants and parts of plants (including seeds and fruits), used primarily in perfumery, pharmacy; for insecticidal, fungicidal or similar purposes, fresh or dried, whether or not crushed or powdered",682,Saudi Arabia,False,54732.762,10523.001,10523.001
2019,1211,1211,"Plants and parts of plants (including seeds and fruits), used primarily in perfumery, pharmacy; for insecticidal, fungicidal or similar purposes, fresh or dried, whether or not crushed or powdered",699,India,False,1417923.507,272612.046,272612.046
2019,1211,1211,"Plants and parts of plants (including seeds and fruits), used primarily in perfumery, pharmacy; for insecticidal, fungicidal or similar purposes, fresh or dried, whether or not crushed or powdered",710,South Africa,False,37.022,7.118,7.118
2019,1211,1211,"Plants and parts of plants (including seeds and fruits), used primarily in perfumery, pharmacy; for insecticidal, fungicidal or similar purposes, fresh or dried, whether or not crushed or powdered",724,Spain,False,272.448,52.381,52.381
2019,1211,1211,"Plants and parts of plants (including seeds and fruits), used primarily in perfumery, pharmacy; for insecticidal, fungicidal or similar purposes, fresh or dried, whether or not crushed or powdered",729,Sudan,False,196462.816,37772.228,37772.228
2019,1211,1211,"Plants and parts of plants (including seeds and fruits), used primarily in perfumery, pharmacy; for insecticidal, fungicidal or similar purposes, fresh or dried, whether or not crushed or powdered",760,Syria,False,1083490.082,208313.387,208313.387
2019,1211,1211,"Plants and parts of plants (including seeds and fruits), used primarily in perfumery, pharmacy; for insecticidal, fungicidal or similar purposes, fresh or dried, whether or not crushed or powdered",764,Thailand,False,240.11,46.164,46.164
2019,1211,1211,"Plants and parts of plants (including seeds and fruits), used primarily in perfumery, pharmacy; for insecticidal, fungicidal or similar purposes, fresh or dried, whether or not crushed or powdered",784,United Arab Emirates,False,253530.814,48744.205,48744.205
2019,1211,1211,"Plants and parts of plants (including seeds and fruits), used primarily in perfumery, pharmacy; for insecticidal, fungicidal or similar purposes, fresh or dried, whether or not crushed or powdered",788,Tunisia,False,2551038.128,490466.32,490466.32
2019,1211,1211,"Plants and parts of plants (including seeds and fruits), used primarily in perfumery, pharmacy; for insecticidal, fungicidal or similar purposes, fresh or dried, whether or not crushed or powdered",792,Türkiye,False,658599.812,126623.363,126623.363
