lat,lon,parameter,year,month,value,source_file
26.0,33.125,WS10M_MAX,2023,10,9.41,سرعة الرياح على ارتفاع 10 م.csv
26.0,33.75,WS10M_MAX,2023,10,8.37,سرعة الرياح على ارتفاع 10 م.csv
26.0,34.375,WS10M_MAX,2023,10,10.48,سرعة الرياح على ارتفاع 10 م.csv
26.5,25.625,WS10M_MAX,2023,10,6.54,سرعة الرياح على ارتفاع 10 م.csv
26.5,26.25,WS10M_MAX,2023,10,7.04,سرعة الرياح على ارتفاع 10 م.csv
26.5,26.875,WS10M_MAX,2023,10,7.58,سرعة الرياح على ارتفاع 10 م.csv
26.5,27.5,WS10M_MAX,2023,10,7.74,سرعة الرياح على ارتفاع 10 م.csv
26.5,28.125,WS10M_MAX,2023,10,8.14,سرعة الرياح على ارتفاع 10 م.csv
26.5,28.75,WS10M_MAX,2023,10,8.58,سرعة الرياح على ارتفاع 10 م.csv
26.5,29.375,WS10M_MAX,2023,10,8.31,سرعة الرياح على ارتفاع 10 م.csv
26.5,30.0,WS10M_MAX,2023,10,9.31,سرعة الرياح على ارتفاع 10 م.csv
26.5,30.625,WS10M_MAX,2023,10,10.31,سرعة الرياح على ارتفاع 10 م.csv
26.5,31.25,WS10M_MAX,2023,10,10.51,سرعة الرياح على ارتفاع 10 م.csv
26.5,31.875,WS10M_MAX,2023,10,10.95,سرعة الرياح على ارتفاع 10 م.csv
26.5,32.5,WS10M_MAX,2023,10,10.0,سرعة الرياح على ارتفاع 10 م.csv
26.5,33.125,WS10M_MAX,2023,10,9.86,سرعة الرياح على ارتفاع 10 م.csv
26.5,33.75,WS10M_MAX,2023,10,9.37,سرعة الرياح على ارتفاع 10 م.csv
26.5,34.375,WS10M_MAX,2023,10,12.83,سرعة الرياح على ارتفاع 10 م.csv
27.0,25.625,WS10M_MAX,2023,10,6.49,سرعة الرياح على ارتفاع 10 م.csv
27.0,26.25,WS10M_MAX,2023,10,6.7,سرعة الرياح على ارتفاع 10 م.csv
27.0,26.875,WS10M_MAX,2023,10,7.23,سرعة الرياح على ارتفاع 10 م.csv
27.0,27.5,WS10M_MAX,2023,10,7.52,سرعة الرياح على ارتفاع 10 م.csv
27.0,28.125,WS10M_MAX,2023,10,7.85,سرعة الرياح على ارتفاع 10 م.csv
27.0,28.75,WS10M_MAX,2023,10,8.15,سرعة الرياح على ارتفاع 10 م.csv
27.0,29.375,WS10M_MAX,2023,10,8.21,سرعة الرياح على ارتفاع 10 م.csv
27.0,30.0,WS10M_MAX,2023,10,8.51,سرعة الرياح على ارتفاع 10 م.csv
27.0,30.625,WS10M_MAX,2023,10,9.43,سرعة الرياح على ارتفاع 10 م.csv
27.0,31.25,WS10M_MAX,2023,10,10.21,سرعة الرياح على ارتفاع 10 م.csv
27.0,31.875,WS10M_MAX,2023,10,10.66,سرعة الرياح على ارتفاع 10 م.csv
27.0,32.5,WS10M_MAX,2023,10,10.26,سرعة الرياح على ارتفاع 10 م.csv
27.0,33.125,WS10M_MAX,2023,10,9.32,سرعة الرياح على ارتفاع 10 م.csv
27.0,33.75,WS10M_MAX,2023,10,12.89,سرعة الرياح على ارتفاع 10 م.csv
27.0,34.375,WS10M_MAX,2023,10,13.51,سرعة الرياح على ارتفاع 10 م.csv
27.5,25.625,WS10M_MAX,2023,10,6.88,سرعة الرياح على ارتفاع 10 م.csv
27.5,26.25,WS10M_MAX,2023,10,6.5,سرعة الرياح على ارتفاع 10 م.csv
27.5,26.875,WS10M_MAX,2023,10,7.09,سرعة الرياح على ارتفاع 10 م.csv
27.5,27.5,WS10M_MAX,2023,10,7.41,سرعة الرياح على ارتفاع 10 م.csv
27.5,28.125,WS10M_MAX,2023,10,7.82,سرعة الرياح على ارتفاع 10 م.csv
27.5,28.75,WS10M_MAX,2023,10,7.99,سرعة الرياح على ارتفاع 10 م.csv
27.5,29.375,WS10M_MAX,2023,10,7.86,سرعة الرياح على ارتفاع 10 م.csv
27.5,30.0,WS10M_MAX,2023,10,8.16,سرعة الرياح على ارتفاع 10 م.csv
27.5,30.625,WS10M_MAX,2023,10,8.49,سرعة الرياح على ارتفاع 10 م.csv
27.5,31.25,WS10M_MAX,2023,10,9.36,سرعة الرياح على ارتفاع 10 م.csv
27.5,31.875,WS10M_MAX,2023,10,10.11,سرعة الرياح على ارتفاع 10 م.csv
27.5,32.5,WS10M_MAX,2023,10,10.25,سرعة الرياح على ارتفاع 10 م.csv
27.5,33.125,WS10M_MAX,2023,10,9.98,سرعة الرياح على ارتفاع 10 م.csv
27.5,33.75,WS10M_MAX,2023,10,13.69,سرعة الرياح على ارتفاع 10 م.csv
27.5,34.375,WS10M_MAX,2023,10,13.74,سرعة الرياح على ارتفاع 10 م.csv
28.0,25.625,WS10M_MAX,2023,10,7.08,سرعة الرياح على ارتفاع 10 م.csv
28.0,26.25,WS10M_MAX,2023,10,6.53,سرعة الرياح على ارتفاع 10 م.csv
28.0,26.875,WS10M_MAX,2023,10,6.81,سرعة الرياح على ارتفاع 10 م.csv
28.0,27.5,WS10M_MAX,2023,10,7.18,سرعة الرياح على ارتفاع 10 م.csv
28.0,28.125,WS10M_MAX,2023,10,7.69,سرعة الرياح على ارتفاع 10 م.csv
28.0,28.75,WS10M_MAX,2023,10,7.82,سرعة الرياح على ارتفاع 10 م.csv
28.0,29.375,WS10M_MAX,2023,10,7.64,سرعة الرياح على ارتفاع 10 م.csv
28.0,30.0,WS10M_MAX,2023,10,7.57,سرعة الرياح على ارتفاع 10 م.csv
28.0,30.625,WS10M_MAX,2023,10,7.66,سرعة الرياح على ارتفاع 10 م.csv
28.0,31.25,WS10M_MAX,2023,10,8.34,سرعة الرياح على ارتفاع 10 م.csv
28.0,31.875,WS10M_MAX,2023,10,9.44,سرعة الرياح على ارتفاع 10 م.csv
28.0,32.5,WS10M_MAX,2023,10,9.69,سرعة الرياح على ارتفاع 10 م.csv
28.0,33.125,WS10M_MAX,2023,10,12.02,سرعة الرياح على ارتفاع 10 م.csv
28.0,33.75,WS10M_MAX,2023,10,13.49,سرعة الرياح على ارتفاع 10 م.csv
28.0,34.375,WS10M_MAX,2023,10,8.94,سرعة الرياح على ارتفاع 10 م.csv
28.5,25.625,WS10M_MAX,2023,10,6.5,سرعة الرياح على ارتفاع 10 م.csv
28.5,26.25,WS10M_MAX,2023,10,6.91,سرعة الرياح على ارتفاع 10 م.csv
28.5,26.875,WS10M_MAX,2023,10,7.67,سرعة الرياح على ارتفاع 10 م.csv
28.5,27.5,WS10M_MAX,2023,10,7.19,سرعة الرياح على ارتفاع 10 م.csv
28.5,28.125,WS10M_MAX,2023,10,7.46,سرعة الرياح على ارتفاع 10 م.csv
28.5,28.75,WS10M_MAX,2023,10,7.5,سرعة الرياح على ارتفاع 10 م.csv
28.5,29.375,WS10M_MAX,2023,10,7.65,سرعة الرياح على ارتفاع 10 م.csv
28.5,30.0,WS10M_MAX,2023,10,7.73,سرعة الرياح على ارتفاع 10 م.csv
28.5,30.625,WS10M_MAX,2023,10,7.57,سرعة الرياح على ارتفاع 10 م.csv
28.5,31.25,WS10M_MAX,2023,10,8.33,سرعة الرياح على ارتفاع 10 م.csv
28.5,31.875,WS10M_MAX,2023,10,8.37,سرعة الرياح على ارتفاع 10 م.csv
28.5,32.5,WS10M_MAX,2023,10,8.99,سرعة الرياح على ارتفاع 10 م.csv
28.5,33.125,WS10M_MAX,2023,10,11.25,سرعة الرياح على ارتفاع 10 م.csv
28.5,33.75,WS10M_MAX,2023,10,10.23,سرعة الرياح على ارتفاع 10 م.csv
28.5,34.375,WS10M_MAX,2023,10,9.75,سرعة الرياح على ارتفاع 10 م.csv
29.0,25.625,WS10M_MAX,2023,10,6.21,سرعة الرياح على ارتفاع 10 م.csv
29.0,26.25,WS10M_MAX,2023,10,6.74,سرعة الرياح على ارتفاع 10 م.csv
29.0,26.875,WS10M_MAX,2023,10,8.11,سرعة الرياح على ارتفاع 10 م.csv
29.0,27.5,WS10M_MAX,2023,10,8.02,سرعة الرياح على ارتفاع 10 م.csv
29.0,28.125,WS10M_MAX,2023,10,7.92,سرعة الرياح على ارتفاع 10 م.csv
29.0,28.75,WS10M_MAX,2023,10,7.73,سرعة الرياح على ارتفاع 10 م.csv
29.0,29.375,WS10M_MAX,2023,10,8.11,سرعة الرياح على ارتفاع 10 م.csv
29.0,30.0,WS10M_MAX,2023,10,8.55,سرعة الرياح على ارتفاع 10 م.csv
29.0,30.625,WS10M_MAX,2023,10,7.54,سرعة الرياح على ارتفاع 10 م.csv
29.0,31.25,WS10M_MAX,2023,10,7.89,سرعة الرياح على ارتفاع 10 م.csv
29.0,31.875,WS10M_MAX,2023,10,7.88,سرعة الرياح على ارتفاع 10 م.csv
29.0,32.5,WS10M_MAX,2023,10,9.2,سرعة الرياح على ارتفاع 10 م.csv
29.0,33.125,WS10M_MAX,2023,10,8.68,سرعة الرياح على ارتفاع 10 م.csv
29.0,33.75,WS10M_MAX,2023,10,8.58,سرعة الرياح على ارتفاع 10 م.csv
29.0,34.375,WS10M_MAX,2023,10,9.79,سرعة الرياح على ارتفاع 10 م.csv
29.5,25.625,WS10M_MAX,2023,10,6.53,سرعة الرياح على ارتفاع 10 م.csv
29.5,26.25,WS10M_MAX,2023,10,6.66,سرعة الرياح على ارتفاع 10 م.csv
29.5,26.875,WS10M_MAX,2023,10,7.66,سرعة الرياح على ارتفاع 10 م.csv
29.5,27.5,WS10M_MAX,2023,10,7.86,سرعة الرياح على ارتفاع 10 م.csv
29.5,28.125,WS10M_MAX,2023,10,7.71,سرعة الرياح على ارتفاع 10 م.csv
29.5,28.75,WS10M_MAX,2023,10,7.23,سرعة الرياح على ارتفاع 10 م.csv
29.5,29.375,WS10M_MAX,2023,10,7.68,سرعة الرياح على ارتفاع 10 م.csv
29.5,30.0,WS10M_MAX,2023,10,8.37,سرعة الرياح على ارتفاع 10 م.csv
29.5,30.625,WS10M_MAX,2023,10,7.81,سرعة الرياح على ارتفاع 10 م.csv
29.5,31.25,WS10M_MAX,2023,10,7.68,سرعة الرياح على ارتفاع 10 م.csv
29.5,31.875,WS10M_MAX,2023,10,7.83,سرعة الرياح على ارتفاع 10 م.csv
29.5,32.5,WS10M_MAX,2023,10,7.7,سرعة الرياح على ارتفاع 10 م.csv
29.5,33.125,WS10M_MAX,2023,10,8.8,سرعة الرياح على ارتفاع 10 م.csv
29.5,33.75,WS10M_MAX,2023,10,7.4,سرعة الرياح على ارتفاع 10 م.csv
29.5,34.375,WS10M_MAX,2023,10,8.67,سرعة الرياح على ارتفاع 10 م.csv
30.0,25.625,WS10M_MAX,2023,10,6.72,سرعة الرياح على ارتفاع 10 م.csv
30.0,26.25,WS10M_MAX,2023,10,6.98,سرعة الرياح على ارتفاع 10 م.csv
30.0,26.875,WS10M_MAX,2023,10,6.99,سرعة الرياح على ارتفاع 10 م.csv
30.0,27.5,WS10M_MAX,2023,10,7.68,سرعة الرياح على ارتفاع 10 م.csv
30.0,28.125,WS10M_MAX,2023,10,7.53,سرعة الرياح على ارتفاع 10 م.csv
30.0,28.75,WS10M_MAX,2023,10,7.52,سرعة الرياح على ارتفاع 10 م.csv
30.0,29.375,WS10M_MAX,2023,10,7.62,سرعة الرياح على ارتفاع 10 م.csv
30.0,30.0,WS10M_MAX,2023,10,7.95,سرعة الرياح على ارتفاع 10 م.csv
30.0,30.625,WS10M_MAX,2023,10,7.53,سرعة الرياح على ارتفاع 10 م.csv
30.0,31.25,WS10M_MAX,2023,10,7.08,سرعة الرياح على ارتفاع 10 م.csv
30.0,31.875,WS10M_MAX,2023,10,7.15,سرعة الرياح على ارتفاع 10 م.csv
30.0,32.5,WS10M_MAX,2023,10,7.07,سرعة الرياح على ارتفاع 10 م.csv
30.0,33.125,WS10M_MAX,2023,10,6.99,سرعة الرياح على ارتفاع 10 م.csv
30.0,33.75,WS10M_MAX,2023,10,7.19,سرعة الرياح على ارتفاع 10 م.csv
30.0,34.375,WS10M_MAX,2023,10,7.93,سرعة الرياح على ارتفاع 10 م.csv
30.5,25.625,WS10M_MAX,2023,10,6.78,سرعة الرياح على ارتفاع 10 م.csv
30.5,26.25,WS10M_MAX,2023,10,6.7,سرعة الرياح على ارتفاع 10 م.csv
30.5,26.875,WS10M_MAX,2023,10,6.91,سرعة الرياح على ارتفاع 10 م.csv
30.5,27.5,WS10M_MAX,2023,10,7.54,سرعة الرياح على ارتفاع 10 م.csv
30.5,28.125,WS10M_MAX,2023,10,7.8,سرعة الرياح على ارتفاع 10 م.csv
30.5,28.75,WS10M_MAX,2023,10,7.7,سرعة الرياح على ارتفاع 10 م.csv
30.5,29.375,WS10M_MAX,2023,10,7.51,سرعة الرياح على ارتفاع 10 م.csv
30.5,30.0,WS10M_MAX,2023,10,7.8,سرعة الرياح على ارتفاع 10 م.csv
30.5,30.625,WS10M_MAX,2023,10,7.84,سرعة الرياح على ارتفاع 10 م.csv
30.5,31.25,WS10M_MAX,2023,10,7.22,سرعة الرياح على ارتفاع 10 م.csv
30.5,31.875,WS10M_MAX,2023,10,7.31,سرعة الرياح على ارتفاع 10 م.csv
30.5,32.5,WS10M_MAX,2023,10,7.23,سرعة الرياح على ارتفاع 10 م.csv
30.5,33.125,WS10M_MAX,2023,10,6.72,سرعة الرياح على ارتفاع 10 م.csv
30.5,33.75,WS10M_MAX,2023,10,7.3,سرعة الرياح على ارتفاع 10 م.csv
30.5,34.375,WS10M_MAX,2023,10,7.76,سرعة الرياح على ارتفاع 10 م.csv
31.0,25.625,WS10M_MAX,2023,10,7.07,سرعة الرياح على ارتفاع 10 م.csv
31.0,26.25,WS10M_MAX,2023,10,6.99,سرعة الرياح على ارتفاع 10 م.csv
31.0,26.875,WS10M_MAX,2023,10,7.6,سرعة الرياح على ارتفاع 10 م.csv
31.0,27.5,WS10M_MAX,2023,10,8.07,سرعة الرياح على ارتفاع 10 م.csv
31.0,28.125,WS10M_MAX,2023,10,7.91,سرعة الرياح على ارتفاع 10 م.csv
31.0,28.75,WS10M_MAX,2023,10,7.71,سرعة الرياح على ارتفاع 10 م.csv
31.0,29.375,WS10M_MAX,2023,10,7.5,سرعة الرياح على ارتفاع 10 م.csv
31.0,30.0,WS10M_MAX,2023,10,7.57,سرعة الرياح على ارتفاع 10 م.csv
31.0,30.625,WS10M_MAX,2023,10,7.6,سرعة الرياح على ارتفاع 10 م.csv
31.0,31.25,WS10M_MAX,2023,10,7.13,سرعة الرياح على ارتفاع 10 م.csv
31.0,31.875,WS10M_MAX,2023,10,7.41,سرعة الرياح على ارتفاع 10 م.csv
31.0,32.5,WS10M_MAX,2023,10,6.7,سرعة الرياح على ارتفاع 10 م.csv
31.0,33.125,WS10M_MAX,2023,10,6.22,سرعة الرياح على ارتفاع 10 م.csv
31.0,33.75,WS10M_MAX,2023,10,6.71,سرعة الرياح على ارتفاع 10 م.csv
31.0,34.375,WS10M_MAX,2023,10,7.52,سرعة الرياح على ارتفاع 10 م.csv
22.5,25.625,WS10M_MAX,2023,11,8.79,سرعة الرياح على ارتفاع 10 م.csv
22.5,26.25,WS10M_MAX,2023,11,8.74,سرعة الرياح على ارتفاع 10 م.csv
22.5,26.875,WS10M_MAX,2023,11,7.71,سرعة الرياح على ارتفاع 10 م.csv
22.5,27.5,WS10M_MAX,2023,11,7.99,سرعة الرياح على ارتفاع 10 م.csv
22.5,28.125,WS10M_MAX,2023,11,8.19,سرعة الرياح على ارتفاع 10 م.csv
22.5,28.75,WS10M_MAX,2023,11,8.51,سرعة الرياح على ارتفاع 10 م.csv
22.5,29.375,WS10M_MAX,2023,11,7.97,سرعة الرياح على ارتفاع 10 م.csv
22.5,30.0,WS10M_MAX,2023,11,7.72,سرعة الرياح على ارتفاع 10 م.csv
22.5,30.625,WS10M_MAX,2023,11,8.07,سرعة الرياح على ارتفاع 10 م.csv
22.5,31.25,WS10M_MAX,2023,11,7.71,سرعة الرياح على ارتفاع 10 م.csv
22.5,31.875,WS10M_MAX,2023,11,7.69,سرعة الرياح على ارتفاع 10 م.csv
22.5,32.5,WS10M_MAX,2023,11,7.82,سرعة الرياح على ارتفاع 10 م.csv
22.5,33.125,WS10M_MAX,2023,11,7.86,سرعة الرياح على ارتفاع 10 م.csv
22.5,33.75,WS10M_MAX,2023,11,7.56,سرعة الرياح على ارتفاع 10 م.csv
22.5,34.375,WS10M_MAX,2023,11,7.85,سرعة الرياح على ارتفاع 10 م.csv
23.0,25.625,WS10M_MAX,2023,11,9.08,سرعة الرياح على ارتفاع 10 م.csv
23.0,26.25,WS10M_MAX,2023,11,9.63,سرعة الرياح على ارتفاع 10 م.csv
23.0,26.875,WS10M_MAX,2023,11,8.11,سرعة الرياح على ارتفاع 10 م.csv
23.0,27.5,WS10M_MAX,2023,11,8.27,سرعة الرياح على ارتفاع 10 م.csv
23.0,28.125,WS10M_MAX,2023,11,8.05,سرعة الرياح على ارتفاع 10 م.csv
23.0,28.75,WS10M_MAX,2023,11,8.38,سرعة الرياح على ارتفاع 10 م.csv
23.0,29.375,WS10M_MAX,2023,11,8.19,سرعة الرياح على ارتفاع 10 م.csv
23.0,30.0,WS10M_MAX,2023,11,8.07,سرعة الرياح على ارتفاع 10 م.csv
23.0,30.625,WS10M_MAX,2023,11,8.23,سرعة الرياح على ارتفاع 10 م.csv
23.0,31.25,WS10M_MAX,2023,11,7.97,سرعة الرياح على ارتفاع 10 م.csv
23.0,31.875,WS10M_MAX,2023,11,7.93,سرعة الرياح على ارتفاع 10 م.csv
23.0,32.5,WS10M_MAX,2023,11,7.76,سرعة الرياح على ارتفاع 10 م.csv
23.0,33.125,WS10M_MAX,2023,11,8.72,سرعة الرياح على ارتفاع 10 م.csv
23.0,33.75,WS10M_MAX,2023,11,8.05,سرعة الرياح على ارتفاع 10 م.csv
23.0,34.375,WS10M_MAX,2023,11,7.79,سرعة الرياح على ارتفاع 10 م.csv
23.5,25.625,WS10M_MAX,2023,11,10.01,سرعة الرياح على ارتفاع 10 م.csv
23.5,26.25,WS10M_MAX,2023,11,10.71,سرعة الرياح على ارتفاع 10 م.csv
23.5,26.875,WS10M_MAX,2023,11,8.89,سرعة الرياح على ارتفاع 10 م.csv
23.5,27.5,WS10M_MAX,2023,11,8.28,سرعة الرياح على ارتفاع 10 م.csv
23.5,28.125,WS10M_MAX,2023,11,8.34,سرعة الرياح على ارتفاع 10 م.csv
23.5,28.75,WS10M_MAX,2023,11,8.27,سرعة الرياح على ارتفاع 10 م.csv
23.5,29.375,WS10M_MAX,2023,11,8.32,سرعة الرياح على ارتفاع 10 م.csv
23.5,30.0,WS10M_MAX,2023,11,8.21,سرعة الرياح على ارتفاع 10 م.csv
23.5,30.625,WS10M_MAX,2023,11,8.48,سرعة الرياح على ارتفاع 10 م.csv
23.5,31.25,WS10M_MAX,2023,11,8.53,سرعة الرياح على ارتفاع 10 م.csv
23.5,31.875,WS10M_MAX,2023,11,8.19,سرعة الرياح على ارتفاع 10 م.csv
23.5,32.5,WS10M_MAX,2023,11,8.39,سرعة الرياح على ارتفاع 10 م.csv
23.5,33.125,WS10M_MAX,2023,11,9.17,سرعة الرياح على ارتفاع 10 م.csv
23.5,33.75,WS10M_MAX,2023,11,7.82,سرعة الرياح على ارتفاع 10 م.csv
23.5,34.375,WS10M_MAX,2023,11,7.46,سرعة الرياح على ارتفاع 10 م.csv
24.0,25.625,WS10M_MAX,2023,11,11.18,سرعة الرياح على ارتفاع 10 م.csv
24.0,26.25,WS10M_MAX,2023,11,10.96,سرعة الرياح على ارتفاع 10 م.csv
24.0,26.875,WS10M_MAX,2023,11,9.81,سرعة الرياح على ارتفاع 10 م.csv
24.0,27.5,WS10M_MAX,2023,11,8.97,سرعة الرياح على ارتفاع 10 م.csv
24.0,28.125,WS10M_MAX,2023,11,8.88,سرعة الرياح على ارتفاع 10 م.csv
24.0,28.75,WS10M_MAX,2023,11,8.9,سرعة الرياح على ارتفاع 10 م.csv
24.0,29.375,WS10M_MAX,2023,11,8.78,سرعة الرياح على ارتفاع 10 م.csv
24.0,30.0,WS10M_MAX,2023,11,8.33,سرعة الرياح على ارتفاع 10 م.csv
24.0,30.625,WS10M_MAX,2023,11,7.97,سرعة الرياح على ارتفاع 10 م.csv
24.0,31.25,WS10M_MAX,2023,11,8.65,سرعة الرياح على ارتفاع 10 م.csv
24.0,31.875,WS10M_MAX,2023,11,8.52,سرعة الرياح على ارتفاع 10 م.csv
24.0,32.5,WS10M_MAX,2023,11,8.37,سرعة الرياح على ارتفاع 10 م.csv
24.0,33.125,WS10M_MAX,2023,11,8.29,سرعة الرياح على ارتفاع 10 م.csv
24.0,33.75,WS10M_MAX,2023,11,7.99,سرعة الرياح على ارتفاع 10 م.csv
24.0,34.375,WS10M_MAX,2023,11,8.11,سرعة الرياح على ارتفاع 10 م.csv
24.5,25.625,WS10M_MAX,2023,11,10.81,سرعة الرياح على ارتفاع 10 م.csv
24.5,26.25,WS10M_MAX,2023,11,10.67,سرعة الرياح على ارتفاع 10 م.csv
24.5,26.875,WS10M_MAX,2023,11,10.41,سرعة الرياح على ارتفاع 10 م.csv
24.5,27.5,WS10M_MAX,2023,11,9.63,سرعة الرياح على ارتفاع 10 م.csv
24.5,28.125,WS10M_MAX,2023,11,9.47,سرعة الرياح على ارتفاع 10 م.csv
24.5,28.75,WS10M_MAX,2023,11,9.48,سرعة الرياح على ارتفاع 10 م.csv
24.5,29.375,WS10M_MAX,2023,11,9.34,سرعة الرياح على ارتفاع 10 م.csv
24.5,30.0,WS10M_MAX,2023,11,9.03,سرعة الرياح على ارتفاع 10 م.csv
24.5,30.625,WS10M_MAX,2023,11,8.1,سرعة الرياح على ارتفاع 10 م.csv
24.5,31.25,WS10M_MAX,2023,11,8.23,سرعة الرياح على ارتفاع 10 م.csv
24.5,31.875,WS10M_MAX,2023,11,8.57,سرعة الرياح على ارتفاع 10 م.csv
24.5,32.5,WS10M_MAX,2023,11,8.37,سرعة الرياح على ارتفاع 10 م.csv
24.5,33.125,WS10M_MAX,2023,11,7.95,سرعة الرياح على ارتفاع 10 م.csv
24.5,33.75,WS10M_MAX,2023,11,8.21,سرعة الرياح على ارتفاع 10 م.csv
24.5,34.375,WS10M_MAX,2023,11,9.89,سرعة الرياح على ارتفاع 10 م.csv
25.0,25.625,WS10M_MAX,2023,11,10.67,سرعة الرياح على ارتفاع 10 م.csv
25.0,26.25,WS10M_MAX,2023,11,10.65,سرعة الرياح على ارتفاع 10 م.csv
25.0,26.875,WS10M_MAX,2023,11,10.56,سرعة الرياح على ارتفاع 10 م.csv
25.0,27.5,WS10M_MAX,2023,11,9.94,سرعة الرياح على ارتفاع 10 م.csv
25.0,28.125,WS10M_MAX,2023,11,9.88,سرعة الرياح على ارتفاع 10 م.csv
25.0,28.75,WS10M_MAX,2023,11,9.95,سرعة الرياح على ارتفاع 10 م.csv
25.0,29.375,WS10M_MAX,2023,11,9.74,سرعة الرياح على ارتفاع 10 م.csv
25.0,30.0,WS10M_MAX,2023,11,9.39,سرعة الرياح على ارتفاع 10 م.csv
25.0,30.625,WS10M_MAX,2023,11,8.31,سرعة الرياح على ارتفاع 10 م.csv
25.0,31.25,WS10M_MAX,2023,11,8.66,سرعة الرياح على ارتفاع 10 م.csv
25.0,31.875,WS10M_MAX,2023,11,8.69,سرعة الرياح على ارتفاع 10 م.csv
25.0,32.5,WS10M_MAX,2023,11,8.51,سرعة الرياح على ارتفاع 10 م.csv
25.0,33.125,WS10M_MAX,2023,11,8.07,سرعة الرياح على ارتفاع 10 م.csv
25.0,33.75,WS10M_MAX,2023,11,8.31,سرعة الرياح على ارتفاع 10 م.csv
25.0,34.375,WS10M_MAX,2023,11,10.31,سرعة الرياح على ارتفاع 10 م.csv
25.5,25.625,WS10M_MAX,2023,11,10.04,سرعة الرياح على ارتفاع 10 م.csv
25.5,26.25,WS10M_MAX,2023,11,10.53,سرعة الرياح على ارتفاع 10 م.csv
25.5,26.875,WS10M_MAX,2023,11,10.76,سرعة الرياح على ارتفاع 10 م.csv
25.5,27.5,WS10M_MAX,2023,11,10.19,سرعة الرياح على ارتفاع 10 م.csv
25.5,28.125,WS10M_MAX,2023,11,9.98,سرعة الرياح على ارتفاع 10 م.csv
25.5,28.75,WS10M_MAX,2023,11,10.04,سرعة الرياح على ارتفاع 10 م.csv
25.5,29.375,WS10M_MAX,2023,11,9.93,سرعة الرياح على ارتفاع 10 م.csv
25.5,30.0,WS10M_MAX,2023,11,9.86,سرعة الرياح على ارتفاع 10 م.csv
25.5,30.625,WS10M_MAX,2023,11,8.81,سرعة الرياح على ارتفاع 10 م.csv
25.5,31.25,WS10M_MAX,2023,11,9.23,سرعة الرياح على ارتفاع 10 م.csv
25.5,31.875,WS10M_MAX,2023,11,9.04,سرعة الرياح على ارتفاع 10 م.csv
25.5,32.5,WS10M_MAX,2023,11,8.38,سرعة الرياح على ارتفاع 10 م.csv
25.5,33.125,WS10M_MAX,2023,11,8.26,سرعة الرياح على ارتفاع 10 م.csv
25.5,33.75,WS10M_MAX,2023,11,8.98,سرعة الرياح على ارتفاع 10 م.csv
25.5,34.375,WS10M_MAX,2023,11,10.02,سرعة الرياح على ارتفاع 10 م.csv
26.0,25.625,WS10M_MAX,2023,11,9.68,سرعة الرياح على ارتفاع 10 م.csv
26.0,26.25,WS10M_MAX,2023,11,10.26,سرعة الرياح على ارتفاع 10 م.csv
26.0,26.875,WS10M_MAX,2023,11,10.67,سرعة الرياح على ارتفاع 10 م.csv
26.0,27.5,WS10M_MAX,2023,11,10.09,سرعة الرياح على ارتفاع 10 م.csv
26.0,28.125,WS10M_MAX,2023,11,9.91,سرعة الرياح على ارتفاع 10 م.csv
26.0,28.75,WS10M_MAX,2023,11,9.76,سرعة الرياح على ارتفاع 10 م.csv
26.0,29.375,WS10M_MAX,2023,11,9.91,سرعة الرياح على ارتفاع 10 م.csv
26.0,30.0,WS10M_MAX,2023,11,10.14,سرعة الرياح على ارتفاع 10 م.csv
26.0,30.625,WS10M_MAX,2023,11,9.48,سرعة الرياح على ارتفاع 10 م.csv
26.0,31.25,WS10M_MAX,2023,11,9.52,سرعة الرياح على ارتفاع 10 م.csv
26.0,31.875,WS10M_MAX,2023,11,9.31,سرعة الرياح على ارتفاع 10 م.csv
26.0,32.5,WS10M_MAX,2023,11,8.92,سرعة الرياح على ارتفاع 10 م.csv
26.0,33.125,WS10M_MAX,2023,11,8.54,سرعة الرياح على ارتفاع 10 م.csv
26.0,33.75,WS10M_MAX,2023,11,9.98,سرعة الرياح على ارتفاع 10 م.csv
26.0,34.375,WS10M_MAX,2023,11,10.05,سرعة الرياح على ارتفاع 10 م.csv
26.5,25.625,WS10M_MAX,2023,11,9.48,سرعة الرياح على ارتفاع 10 م.csv
26.5,26.25,WS10M_MAX,2023,11,9.8,سرعة الرياح على ارتفاع 10 م.csv
26.5,26.875,WS10M_MAX,2023,11,10.43,سرعة الرياح على ارتفاع 10 م.csv
26.5,27.5,WS10M_MAX,2023,11,10.05,سرعة الرياح على ارتفاع 10 م.csv
26.5,28.125,WS10M_MAX,2023,11,10.02,سرعة الرياح على ارتفاع 10 م.csv
26.5,28.75,WS10M_MAX,2023,11,9.86,سرعة الرياح على ارتفاع 10 م.csv
26.5,29.375,WS10M_MAX,2023,11,10.09,سرعة الرياح على ارتفاع 10 م.csv
26.5,30.0,WS10M_MAX,2023,11,10.1,سرعة الرياح على ارتفاع 10 م.csv
26.5,30.625,WS10M_MAX,2023,11,9.96,سرعة الرياح على ارتفاع 10 م.csv
26.5,31.25,WS10M_MAX,2023,11,9.84,سرعة الرياح على ارتفاع 10 م.csv
26.5,31.875,WS10M_MAX,2023,11,9.6,سرعة الرياح على ارتفاع 10 م.csv
26.5,32.5,WS10M_MAX,2023,11,9.51,سرعة الرياح على ارتفاع 10 م.csv
